Id,Label,timeset,modularity_class,indegree,outdegree,Degree,eigencentrality,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
Unkn0w1,Unkn0w1,,21,1,0,1,0.070325,0,0,0,0
HamidMirGEO,HamidMirGEO,,7,1,0,1,0.090381,0,0,0,0
qadhifa,qadhifa,,17,1,0,1,0.004459,0,0,0,0
Allahu_Alam_,Allahu_Alam_,,2,2,0,2,0.035634,0,0,0,0
renepayotbelf,renepayotbelf,,26,1,0,1,0.083867,0,0,0,0
syrianmilitary,syrianmilitary,,25,1,0,1,0.002808,0,0,0,0
BanniereNoireEN,BanniereNoireEN,,13,3,0,3,0.059673,0,0,0,0
CricProf,CricProf,,27,1,0,1,0.004834,0,0,0,0
jeje55556,jeje55556,,22,1,0,1,0.001721,0,0,0,0
AbuIshaqal,AbuIshaqal,,22,1,0,1,0.004981,0,0,0,0
nabilasimply,nabilasimply,,26,1,0,1,0.083867,0,0,0,0
Barbe_Courte,Barbe_Courte,,13,1,0,1,0.046761,0,0,0,0
plc25kl,plc25kl,,13,1,0,1,0.06556,0,0,0,0
MPPregent,MPPregent,,24,2,0,2,0.087279,0,0,0,0
W97788,W97788,,15,1,0,1,0.001721,0,0,0,0
VeilleurV,VeilleurV,,19,2,0,2,0.10195,0,0,0,0
alwasatengnews,alwasatengnews,,25,4,0,4,0.078984,0,0,0,0
valentinbeaumon,valentinbeaumon,,26,1,0,1,0.083867,0,0,0,0
MaghrebiWS1,MaghrebiWS1,,24,6,0,6,0.152468,0,0,0,0
1OeufQuiParle,1OeufQuiParle,,26,1,0,1,0.083867,0,0,0,0
BAQIAFAMILY_299,BAQIAFAMILY_299,,13,1,0,1,0.002567,0,0,0,0
JamalParast,JamalParast,,8,1,0,1,0.002808,0,0,0,0
muslmmuohd1,muslmmuohd1,,8,1,0,1,0.001721,0,0,0,0
dxk16,dxk16,,28,1,0,1,0.003199,0,0,0,0
AyseAysedincer8,AyseAysedincer8,,13,1,0,1,0.046761,0,0,0,0
wayf44rer_,wayf44rer_,,25,6,0,6,0.131092,0,0,0,0
Tawheed1_IS,Tawheed1_IS,,3,1,0,1,0.001721,0,0,0,0
ARANewsEnglish,ARANewsEnglish,,11,1,0,1,0.012813,0,0,0,0
KhalidMaghrebi,KhalidMaghrebi,,10,1,0,1,0.001721,0,0,0,0
AnakSabil07,AnakSabil07,,9,1,0,1,0.002808,0,0,0,0
SyrianDz,SyrianDz,,26,1,0,1,0.083867,0,0,0,0
sdfh734,sdfh734,,28,1,0,1,0.003894,0,0,0,0
OmarKhattabHaru,OmarKhattabHaru,,28,1,0,1,0.003199,0,0,0,0
Pray4Pal,Pray4Pal,,3,1,0,1,0.001721,0,0,0,0
aaaamjaat,aaaamjaat,,13,1,0,1,0.010272,0,0,0,0
THE_47th,THE_47th,,3,4,0,4,0.253985,0,0,0,0
AbuZubayrZ,AbuZubayrZ,,27,1,0,1,0.001721,0,0,0,0
Baaqiyah_News,Baaqiyah_News,,8,1,0,1,0.001721,0,0,0,0
sheikhkerry,sheikhkerry,,27,1,0,1,0.004834,0,0,0,0
_NewsLeak_,_NewsLeak_,,8,6,0,6,0.120058,0,0,0,0
klekishi,klekishi,,14,1,0,1,0.029711,0,0,0,0
_IraqWitness,_IraqWitness,,14,1,0,1,0.029711,0,0,0,0
AsaduddinOwasi,AsaduddinOwasi,,9,1,0,1,0.002808,0,0,0,0
klakishinki1,klakishinki1,,21,2,0,2,0.012854,0,0,0,0
Abuhurricane,Abuhurricane,,26,1,0,1,0.083867,0,0,0,0
ZoumZoum_,ZoumZoum_,,11,1,0,1,0.012813,0,0,0,0
Dartanveerahmad,Dartanveerahmad,,23,1,0,1,0.166677,0,0,0,0
IUCAnalysts,IUCAnalysts,,15,1,0,1,0.002808,0,0,0,0
_ibnAhmad,_ibnAhmad,,14,1,0,1,0.024734,0,0,0,0
DawlahKlashin,DawlahKlashin,,20,1,0,1,0.007386,0,0,0,0
eldorar1,eldorar1,,23,1,0,1,0.166677,0,0,0,0
Abu_Naoufal,Abu_Naoufal,,15,1,0,1,0.001721,0,0,0,0
3diyah0000,3diyah0000,,8,1,0,1,0.001721,0,0,0,0
stf_12h,stf_12h,,21,1,0,1,0.070325,0,0,0,0
klakishink,klakishink,,19,1,0,1,0.018533,0,0,0,0
CombatChris1,CombatChris1,,19,8,0,8,0.319385,0,0,0,0
dfwallace622_6,dfwallace622_6,,26,1,0,1,0.083867,0,0,0,0
Islamistheway14,Islamistheway14,,19,3,0,3,0.04254,0,0,0,0
Raqqa_sl1,Raqqa_sl1,,3,3,0,3,0.155912,0,0,0,0
yaAllah4giveme,yaAllah4giveme,,14,1,0,1,0.024877,0,0,0,0
abu_youher,abu_youher,,25,1,0,1,0.019935,0,0,0,0
Imranhosein,Imranhosein,,11,1,0,1,0.012813,0,0,0,0
SpeakerRyan,SpeakerRyan,,11,1,0,1,0.012813,0,0,0,0
jazrawi_cuscous,jazrawi_cuscous,,27,1,0,1,0.004834,0,0,0,0
saifAK21,saifAK21,,25,1,0,1,0.002808,0,0,0,0
reynaldo_vegas1,reynaldo_vegas1,,3,1,0,1,0.001721,0,0,0,0
EndOfTimes411,EndOfTimes411,,15,1,0,1,0.001721,0,0,0,0
jabalybaraa,jabalybaraa,,13,2,0,2,0.137142,0,0,0,0
Raheelk,Raheelk,,3,1,0,1,0.001721,0,0,0,0
Kloup200,Kloup200,,21,1,0,1,0.010046,0,0,0,0
adam_hasakah86,adam_hasakah86,,14,3,0,3,0.160338,0,0,0,0
ibnhernan,ibnhernan,,8,2,0,2,0.007774,0,0,0,0
scottienhughes,scottienhughes,,11,1,0,1,0.012813,0,0,0,0
Tmgneff,Tmgneff,,11,1,0,1,0.012813,0,0,0,0
moj_mmm7bs33228,moj_mmm7bs33228,,23,1,0,1,0.166677,0,0,0,0
app33mu113,app33mu113,,26,1,0,1,0.083867,0,0,0,0
adegrandpre,adegrandpre,,24,1,0,1,0.003412,0,0,0,0
NusantarWitness,NusantarWitness,,8,16,0,16,0.509612,0,0,0,0
abuhamzaneh,abuhamzaneh,,10,1,0,1,0.001721,0,0,0,0
Monasosh,Monasosh,,26,1,0,1,0.083867,0,0,0,0
trbrtc,trbrtc,,7,2,0,2,0.101573,0,0,0,0
ISIS_Criminals,ISIS_Criminals,,11,1,0,1,0.012813,0,0,0,0
Speedy_Villain,Speedy_Villain,,15,1,0,1,0.002808,0,0,0,0
Russ_Warrior,Russ_Warrior,,26,1,0,1,0.083867,0,0,0,0
NewsAsItComes,NewsAsItComes,,19,1,0,1,0.018083,0,0,0,0
CrazyPsyKO,CrazyPsyKO,,19,1,0,1,0.018083,0,0,0,0
Mr_Ghostly,Mr_Ghostly,,13,3,0,3,0.175969,0,0,0,0
WitnessGtnmass,WitnessGtnmass,,8,1,0,1,0.001721,0,0,0,0
sam_samson51,sam_samson51,,11,1,0,1,0.012813,0,0,0,0
MaghrabiArabi,MaghrabiArabi,,11,4,274,278,0.053712,5,0.405642,0.480209,0.001841
abuw_ukasyah,abuw_ukasyah,,10,1,0,1,0.001721,0,0,0,0
striv3r_,striv3r_,,25,9,0,9,0.064993,0,0,0,0
abdelbariatwan,abdelbariatwan,,8,1,0,1,0.001721,0,0,0,0
MazenFreesyria,MazenFreesyria,,7,1,0,1,0.090381,0,0,0,0
AlterNet,AlterNet,,17,1,0,1,0.001721,0,0,0,0
alperboler,alperboler,,7,1,0,1,0.090381,0,0,0,0
EPlC24,EPlC24,,19,4,57,61,0.045255,6,0.292631,0.334176,0.000196
amnesty,amnesty,,7,4,0,4,0.314348,0,0,0,0
LCarvalhoSe,LCarvalhoSe,,11,1,0,1,0.012813,0,0,0,0
_EjmAlrai,_EjmAlrai,,25,1,0,1,0.026466,0,0,0,0
mktala22,mktala22,,27,1,0,1,0.007033,0,0,0,0
Slope_Design_4,Slope_Design_4,,23,1,0,1,0.166677,0,0,0,0
UANigeri,UANigeri,,3,2,0,2,0.004529,0,0,0,0
yy3777,yy3777,,17,1,0,1,0.001721,0,0,0,0
MohamedNasheed,MohamedNasheed,,9,1,0,1,0.002808,0,0,0,0
barqah47,barqah47,,28,1,0,1,0.003199,0,0,0,0
democracynow,democracynow,,26,1,0,1,0.083867,0,0,0,0
MaryFitzger,MaryFitzger,,24,2,0,2,0.087279,0,0,0,0
archicivilians,archicivilians,,8,5,0,5,0.061085,0,0,0,0
IraqiSMCEn,IraqiSMCEn,,6,4,0,4,0.012775,0,0,0,0
04_8_1437,04_8_1437,,29,1,4,5,0.002808,1,1,1,0
whoisrum,whoisrum,,8,2,0,2,0.048482,0,0,0,0
RomainCaillet,RomainCaillet,,28,10,0,10,0.401989,0,0,0,0
victoryfront7,victoryfront7,,25,1,0,1,0.002808,0,0,0,0
ozwitness,ozwitness,,3,1,0,1,0.002808,0,0,0,0
aboanfal000,aboanfal000,,28,1,0,1,0.001721,0,0,0,0
Saksentrots,Saksentrots,,8,2,0,2,0.061382,0,0,0,0
Skxx51,Skxx51,,5,1,0,1,0.002808,0,0,0,0
FAIRHAMZA,FAIRHAMZA,,14,1,0,1,0.024734,0,0,0,0
electrospaces,electrospaces,,25,1,0,1,0.019935,0,0,0,0
Asfura_fiJannah,Asfura_fiJannah,,8,1,0,1,0.001721,0,0,0,0
shammlly12,shammlly12,,15,1,0,1,0.001721,0,0,0,0
atjehcyber,atjehcyber,,2,1,0,1,0.002567,0,0,0,0
CFR_org,CFR_org,,26,1,0,1,0.083867,0,0,0,0
3lamohammd3,3lamohammd3,,23,1,0,1,0.166677,0,0,0,0
SITE_CYBER,SITE_CYBER,,21,2,0,2,0.083138,0,0,0,0
aa3aa1a2,aa3aa1a2,,2,1,0,1,0.002567,0,0,0,0
SPublish3r,SPublish3r,,13,1,0,1,0.046761,0,0,0,0
dieinyourrage03,dieinyourrage03,,22,2,0,2,0.008394,0,0,0,0
RT_America,RT_America,,15,1,0,1,0.002808,0,0,0,0
anounou72,anounou72,,23,1,0,1,0.166677,0,0,0,0
alhaqq_witness,alhaqq_witness,,8,1,0,1,0.001721,0,0,0,0
Aadawii21,Aadawii21,,21,2,0,2,0.075942,0,0,0,0
ShashiTharoor,ShashiTharoor,,27,1,0,1,0.004834,0,0,0,0
WilayahNajd,WilayahNajd,,14,2,0,2,0.113578,0,0,0,0
sofiane_MJ84,sofiane_MJ84,,26,1,0,1,0.083867,0,0,0,0
coalitionhaqq,coalitionhaqq,,15,1,0,1,0.001721,0,0,0,0
X123Alpha,X123Alpha,,20,1,0,1,0.003153,0,0,0,0
abuhumayra5,abuhumayra5,,8,2,0,2,0.0096,0,0,0,0
GreekAnalyst,GreekAnalyst,,5,2,0,2,0.019804,0,0,0,0
BrunFree,BrunFree,,24,11,0,11,0.474833,0,0,0,0
apollo_next,apollo_next,,23,4,0,4,0.348554,0,0,0,0
theintercept,theintercept,,21,1,0,1,0.070325,0,0,0,0
Bronson_10,Bronson_10,,26,1,0,1,0.083867,0,0,0,0
MediaRootsNews,MediaRootsNews,,11,1,0,1,0.012813,0,0,0,0
HlBHASHEND,HlBHASHEND,,23,1,0,1,0.166677,0,0,0,0
pzfahad,pzfahad,,6,1,0,1,0.033913,0,0,0,0
tomthehack,tomthehack,,25,1,0,1,0.019935,0,0,0,0
mysteriousfact,mysteriousfact,,27,1,0,1,0.004834,0,0,0,0
Abdussamad_AIF,Abdussamad_AIF,,9,4,0,4,0.012171,0,0,0,0
OzWitness133,OzWitness133,,9,2,0,2,0.005615,0,0,0,0
davidperrotin,davidperrotin,,26,1,0,1,0.083867,0,0,0,0
Wissem_Nasraoui,Wissem_Nasraoui,,26,1,0,1,0.083867,0,0,0,0
ragipsoylu,ragipsoylu,,20,3,0,3,0.111755,0,0,0,0
hoh3r3,hoh3r3,,26,1,0,1,0.083867,0,0,0,0
maylismustafa,maylismustafa,,26,1,0,1,0.083867,0,0,0,0
islamicStrength,islamicStrength,,9,2,0,2,0.036721,0,0,0,0
SyrCoalition,SyrCoalition,,13,1,0,1,0.001721,0,0,0,0
MuhajirAbuu,MuhajirAbuu,,28,1,0,1,0.003199,0,0,0,0
AnakSabil_07,AnakSabil_07,,8,1,0,1,0.007879,0,0,0,0
almunajjid_en,almunajjid_en,,27,1,0,1,0.004834,0,0,0,0
Saad_Abu_Ziyad,Saad_Abu_Ziyad,,15,1,0,1,0.001721,0,0,0,0
AbedaDocrat,AbedaDocrat,,9,1,0,1,0.002808,0,0,0,0
koonyyo,koonyyo,,26,1,0,1,0.083867,0,0,0,0
Shy_Villain,Shy_Villain,,21,4,0,4,0.023742,0,0,0,0
22Gareb22,22Gareb22,,22,1,0,1,0.004981,0,0,0,0
Russializer,Russializer,,11,1,0,1,0.012813,0,0,0,0
Milatu_Ibrahiim,Milatu_Ibrahiim,,15,1,0,1,0.001721,0,0,0,0
Mona_dr23,Mona_dr23,,9,1,0,1,0.002808,0,0,0,0
AISHA2981,AISHA2981,,28,1,0,1,0.003894,0,0,0,0
TheCJN,TheCJN,,7,1,0,1,0.090381,0,0,0,0
Qarass_news,Qarass_news,,25,2,0,2,0.128424,0,0,0,0
___KU217_y,___KU217_y,,17,0,8,8,0,1,1,1,0
ArabCenter_ar,ArabCenter_ar,,23,1,0,1,0.166677,0,0,0,0
429Adwwff,429Adwwff,,17,1,0,1,0.004459,0,0,0,0
Karameh_Souriya,Karameh_Souriya,,23,2,0,2,0.187848,0,0,0,0
Mss_Rossa1,Mss_Rossa1,,13,1,0,1,0.046761,0,0,0,0
safeteay,safeteay,,22,1,0,1,0.004981,0,0,0,0
_ishfaqahmad,_ishfaqahmad,,8,2,0,2,0.007642,0,0,0,0
AlHibbin,AlHibbin,,24,2,0,2,0.087279,0,0,0,0
AleksKhlebnikov,AleksKhlebnikov,,15,1,0,1,0.001721,0,0,0,0
WDFx2EU,WDFx2EU,,11,1,0,1,0.012813,0,0,0,0
sean88masters,sean88masters,,21,1,0,1,0.070325,0,0,0,0
haqq_sweet,haqq_sweet,,8,2,0,2,0.004529,0,0,0,0
UmmUbaydullah17,UmmUbaydullah17,,20,1,0,1,0.006053,0,0,0,0
Saalihah61Abu,Saalihah61Abu,,8,1,0,1,0.001721,0,0,0,0
ShamiWitness,ShamiWitness,,25,1,0,1,0.019935,0,0,0,0
azelin,azelin,,23,2,0,2,0.024583,0,0,0,0
LizSly,LizSly,,27,1,0,1,0.004834,0,0,0,0
travisg14,travisg14,,11,1,0,1,0.012813,0,0,0,0
GreatISNation10,GreatISNation10,,2,1,0,1,0.002567,0,0,0,0
RikGoverde,RikGoverde,,11,1,0,1,0.012813,0,0,0,0
ektrit,ektrit,,6,2,0,2,0.20059,0,0,0,0
loveshaykhahmad,loveshaykhahmad,,27,1,0,1,0.004834,0,0,0,0
tailor_richard,tailor_richard,,23,1,0,1,0.166677,0,0,0,0
hasnn556,hasnn556,,3,1,0,1,0.001721,0,0,0,0
Mountain_Mak88,Mountain_Mak88,,13,1,0,1,0.06556,0,0,0,0
AsgaCu,AsgaCu,,24,5,0,5,0.090571,0,0,0,0
Muklashink,Muklashink,,11,1,0,1,0.012813,0,0,0,0
ajmurgent,ajmurgent,,13,1,0,1,0.046761,0,0,0,0
golani0025,golani0025,,8,1,0,1,0.001721,0,0,0,0
__OO1Muslliimah,__OO1Muslliimah,,15,1,0,1,0.002808,0,0,0,0
omeisy,omeisy,,7,1,0,1,0.034342,0,0,0,0
Drwish68,Drwish68,,25,1,0,1,0.044557,0,0,0,0
B9_M16,B9_M16,,21,1,0,1,0.010046,0,0,0,0
vankaas,vankaas,,11,1,0,1,0.012813,0,0,0,0
abubakrabdullah,abubakrabdullah,,26,1,0,1,0.083867,0,0,0,0
islamic_t4t,islamic_t4t,,9,1,0,1,0.002808,0,0,0,0
Metammorph,Metammorph,,26,1,0,1,0.083867,0,0,0,0
9a9b3a710bfb47e,9a9b3a710bfb47e,,27,2,0,2,0.095216,0,0,0,0
AmbassadorPower,AmbassadorPower,,19,2,0,2,0.18521,0,0,0,0
Suna_lraq1,Suna_lraq1,,19,1,0,1,0.011101,0,0,0,0
erhabii38,erhabii38,,17,1,0,1,0.002567,0,0,0,0
Hm647,Hm647,,19,1,0,1,0.018083,0,0,0,0
edasa123,edasa123,,23,1,0,1,0.166677,0,0,0,0
AmnestyOnline,AmnestyOnline,,26,1,0,1,0.083867,0,0,0,0
garethjordan,garethjordan,,21,1,0,1,0.070325,0,0,0,0
ChevalierMahy,ChevalierMahy,,26,1,0,1,0.083867,0,0,0,0
Jihad67a,Jihad67a,,15,1,0,1,0.002808,0,0,0,0
wayf44rer__,wayf44rer__,,20,5,0,5,0.112155,0,0,0,0
abdullahmich83,abdullahmich83,,14,1,0,1,0.024877,0,0,0,0
VasquezMusic,VasquezMusic,,23,1,0,1,0.166677,0,0,0,0
moheb_shalati,moheb_shalati,,25,1,0,1,0.044557,0,0,0,0
AbuSiqr,AbuSiqr,,19,1,0,1,0.011101,0,0,0,0
TheTweetingZed,TheTweetingZed,,23,1,0,1,0.166677,0,0,0,0
PRINCESSBAQIYA2,PRINCESSBAQIYA2,,15,1,0,1,0.001721,0,0,0,0
CheckContentt,CheckContentt,,5,1,0,1,0.002808,0,0,0,0
m10klashin,m10klashin,,17,2,0,2,0.008353,0,0,0,0
pleaoftheummah,pleaoftheummah,,8,1,0,1,0.001721,0,0,0,0
reynaldovegas13,reynaldovegas13,,25,1,0,1,0.002808,0,0,0,0
Ele7vn,Ele7vn,,9,1,0,1,0.002808,0,0,0,0
SavageNation,SavageNation,,3,1,0,1,0.001721,0,0,0,0
DawlateMohamedi,DawlateMohamedi,,27,1,0,1,0.007543,0,0,0,0
HansHansndemo,HansHansndemo,,28,1,0,1,0.003199,0,0,0,0
Ahmed97Shaheed,Ahmed97Shaheed,,25,2,0,2,0.00622,0,0,0,0
youranidiotCNN,youranidiotCNN,,11,1,0,1,0.012813,0,0,0,0
retweetertweep,retweetertweep,,9,1,0,1,0.002808,0,0,0,0
Mikaeel1braheem,Mikaeel1braheem,,17,1,0,1,0.001721,0,0,0,0
SCPDHq,SCPDHq,,21,1,0,1,0.070325,0,0,0,0
dwlatnamansora,dwlatnamansora,,27,1,0,1,0.004834,0,0,0,0
Falcon_2021,Falcon_2021,,23,1,0,1,0.166677,0,0,0,0
northentier,northentier,,11,1,0,1,0.012813,0,0,0,0
tac_ins,tac_ins,,19,1,0,1,0.018083,0,0,0,0
anadoluagency,anadoluagency,,2,4,0,4,0.09323,0,0,0,0
Shin_Near,Shin_Near,,26,1,0,1,0.083867,0,0,0,0
Ayisha_Bengali_,Ayisha_Bengali_,,3,1,0,1,0.001721,0,0,0,0
David_Cooks_,David_Cooks_,,28,2,0,2,0.105662,0,0,0,0
Hannesz1956,Hannesz1956,,11,1,0,1,0.012813,0,0,0,0
war_analysis,war_analysis,,2,0,59,59,0,7,0.260396,0.309072,0
DawlaWitness1_,DawlaWitness1_,,2,1,0,1,0.001721,0,0,0,0
TrendingWnews,TrendingWnews,,27,1,0,1,0.001721,0,0,0,0
BumimasA,BumimasA,,6,1,0,1,0.033913,0,0,0,0
saidshouib,saidshouib,,24,1,0,1,0.003412,0,0,0,0
zaint52,zaint52,,3,1,0,1,0.002808,0,0,0,0
NonTypicalArab,NonTypicalArab,,24,1,0,1,0.003412,0,0,0,0
Weissenberg7,Weissenberg7,,24,1,0,1,0.003412,0,0,0,0
almuwmed,almuwmed,,10,1,0,1,0.001721,0,0,0,0
vfdg5y5r,vfdg5y5r,,23,1,0,1,0.166677,0,0,0,0
AmirBakistani47,AmirBakistani47,,3,1,0,1,0.001721,0,0,0,0
01sak_,01sak_,,13,5,0,5,0.195769,0,0,0,0
__IslamReligion,__IslamReligion,,3,1,0,1,0.001721,0,0,0,0
skjfgyi7r6,skjfgyi7r6,,15,1,0,1,0.001721,0,0,0,0
ggthhyygfdttg,ggthhyygfdttg,,7,1,0,1,0.090381,0,0,0,0
mohyeedine,mohyeedine,,23,1,0,1,0.166677,0,0,0,0
foreignpolicy,foreignpolicy,,27,1,0,1,0.004834,0,0,0,0
pavilionopinion,pavilionopinion,,27,1,0,1,0.004834,0,0,0,0
htrddjt,htrddjt,,17,2,0,2,0.008353,0,0,0,0
green_lemonnn,green_lemonnn,,24,7,0,7,0.286614,0,0,0,0
waze,waze,,7,1,0,1,0.090381,0,0,0,0
TPOnl,TPOnl,,11,1,0,1,0.012813,0,0,0,0
RemindersForAll,RemindersForAll,,9,1,0,1,0.002808,0,0,0,0
_Monochrome_01,_Monochrome_01,,26,1,0,1,0.083867,0,0,0,0
abuishaqal,abuishaqal,,22,1,0,1,0.004981,0,0,0,0
HK2307,HK2307,,15,2,0,2,0.003442,0,0,0,0
Fiefienix,Fiefienix,,26,1,0,1,0.083867,0,0,0,0
Mikamiles94,Mikamiles94,,26,1,0,1,0.083867,0,0,0,0
Saeed_alHalabi1,Saeed_alHalabi1,,25,1,0,1,0.044557,0,0,0,0
zzahuwa,zzahuwa,,28,1,0,1,0.003894,0,0,0,0
abdelhakzait,abdelhakzait,,3,1,0,1,0.001721,0,0,0,0
OmerRehman,OmerRehman,,22,2,0,2,0.003442,0,0,0,0
OzWitness174,OzWitness174,,26,1,0,1,0.083867,0,0,0,0
adnan04ar01,adnan04ar01,,15,2,0,2,0.003442,0,0,0,0
InformedWitness,InformedWitness,,21,1,0,1,0.070325,0,0,0,0
__alfresco__,__alfresco__,,13,10,82,92,0.401991,6,0.320194,0.382354,0.00123
BabakTaghvaee,BabakTaghvaee,,21,1,0,1,0.070325,0,0,0,0
RobotNickk,RobotNickk,,13,2,0,2,0.092102,0,0,0,0
DanielCollins85,DanielCollins85,,26,1,0,1,0.083867,0,0,0,0
kuresel_analiz1,kuresel_analiz1,,8,1,0,1,0.001721,0,0,0,0
MazherArshad,MazherArshad,,27,1,0,1,0.004834,0,0,0,0
Kuffar_hunter,Kuffar_hunter,,0,1,0,1,0.002808,0,0,0,0
Drmozamjera,Drmozamjera,,23,1,0,1,0.166677,0,0,0,0
iluimu_IS,iluimu_IS,,20,1,0,1,0.003153,0,0,0,0
NadiaR_LY,NadiaR_LY,,26,1,0,1,0.083867,0,0,0,0
slh_btr15,slh_btr15,,28,1,0,1,0.003199,0,0,0,0
UnBabtouPerdu,UnBabtouPerdu,,26,1,0,1,0.083867,0,0,0,0
rtlinfo,rtlinfo,,13,1,0,1,0.046761,0,0,0,0
kamalkaroum,kamalkaroum,,3,1,0,1,0.002808,0,0,0,0
3lamohammd,3lamohammd,,23,1,0,1,0.166677,0,0,0,0
Sham,Sham,,2,1,0,1,0.001721,0,0,0,0
wheelertweets,wheelertweets,,25,2,0,2,0.128424,0,0,0,0
Hamza2906014,Hamza2906014,,21,1,0,1,0.005617,0,0,0,0
andalusigranada,andalusigranada,,28,3,0,3,0.048304,0,0,0,0
AlfarShadi,AlfarShadi,,23,1,0,1,0.166677,0,0,0,0
BanatulUmmah,BanatulUmmah,,20,1,0,1,0.006053,0,0,0,0
aljisrtv,aljisrtv,,7,1,0,1,0.090381,0,0,0,0
Mountzzz_Noz22,Mountzzz_Noz22,,20,1,0,1,0.006053,0,0,0,0
snp999,snp999,,8,2,0,2,0.005133,0,0,0,0
ye_wenjie2,ye_wenjie2,,13,1,0,1,0.06556,0,0,0,0
barbarastarrcnn,barbarastarrcnn,,13,1,0,1,0.011192,0,0,0,0
abdlrhmn15,abdlrhmn15,,3,0,57,57,0,7,0.280311,0.320481,0
From_AA2ZZ,From_AA2ZZ,,21,1,0,1,0.070325,0,0,0,0
Mustaklash60,Mustaklash60,,8,1,0,1,0.001721,0,0,0,0
Shaheen_Kmr,Shaheen_Kmr,,8,1,0,1,0.002808,0,0,0,0
NaseemAhmed50,NaseemAhmed50,,6,6,144,150,0.197133,6,0.360367,0.412599,0.002127
Bi_polaiire,Bi_polaiire,,26,1,0,1,0.083867,0,0,0,0
abujayyid1,abujayyid1,,21,1,0,1,0.070325,0,0,0,0
abuKhattab1quds,abuKhattab1quds,,22,1,0,1,0.004981,0,0,0,0
POTUS,POTUS,,5,2,0,2,0.073133,0,0,0,0
SangPemburu99,SangPemburu99,,2,2,0,2,0.03648,0,0,0,0
GuyNamedSalmaan,GuyNamedSalmaan,,27,1,0,1,0.001721,0,0,0,0
maisondarqam,maisondarqam,,26,1,0,1,0.083867,0,0,0,0
WilayatNinawa,WilayatNinawa,,15,1,0,1,0.001721,0,0,0,0
FollowTheHaQQQ,FollowTheHaQQQ,,5,1,0,1,0.001721,0,0,0,0
MilitaryFarm,MilitaryFarm,,7,2,0,2,0.103194,0,0,0,0
Lina24379244,Lina24379244,,15,1,0,1,0.001721,0,0,0,0
MrSamWilkin,MrSamWilkin,,24,1,0,1,0.003412,0,0,0,0
AllahsFavours,AllahsFavours,,9,1,0,1,0.002808,0,0,0,0
UmmLina81,UmmLina81,,22,1,0,1,0.001721,0,0,0,0
MotherDawlah,MotherDawlah,,8,1,0,1,0.007879,0,0,0,0
ottomanakh,ottomanakh,,27,1,0,1,0.004834,0,0,0,0
i1488508_1,i1488508_1,,20,1,0,1,0.006053,0,0,0,0
ibn_muhammed_,ibn_muhammed_,,27,1,0,1,0.004834,0,0,0,0
IBDinvestors,IBDinvestors,,11,1,0,1,0.012813,0,0,0,0
Ibn_Al__Farooq,Ibn_Al__Farooq,,13,1,0,1,0.06556,0,0,0,0
KhadijaIslam21,KhadijaIslam21,,15,1,0,1,0.001721,0,0,0,0
Jazrawi_BnGardn,Jazrawi_BnGardn,,21,1,0,1,0.070325,0,0,0,0
ToreRHamming,ToreRHamming,,13,1,0,1,0.026207,0,0,0,0
OSilent4,OSilent4,,7,2,0,2,0.093794,0,0,0,0
4rj1n,4rj1n,,23,1,0,1,0.166677,0,0,0,0
BintShMumin1,BintShMumin1,,24,1,0,1,0.003412,0,0,0,0
Jazrawi_Arish,Jazrawi_Arish,,21,2,0,2,0.083138,0,0,0,0
Nrkazakh,Nrkazakh,,13,1,0,1,0.06556,0,0,0,0
Omar1IQ,Omar1IQ,,23,1,0,1,0.166677,0,0,0,0
SheikhQuotes,SheikhQuotes,,6,1,0,1,0.033913,0,0,0,0
Tanveertwitt,Tanveertwitt,,24,1,0,1,0.003412,0,0,0,0
XnxmxjDnx,XnxmxjDnx,,25,1,0,1,0.002808,0,0,0,0
btrslh48,btrslh48,,9,1,0,1,0.002808,0,0,0,0
AbouDjaffar,AbouDjaffar,,26,1,0,1,0.083867,0,0,0,0
sasukeee4,sasukeee4,,13,1,0,1,0.046761,0,0,0,0
Serdariqritiya,Serdariqritiya,,25,2,0,2,0.110333,0,0,0,0
abutariq036,abutariq036,,22,1,0,1,0.004981,0,0,0,0
Soda_Chugger,Soda_Chugger,,26,1,0,1,0.083867,0,0,0,0
JuliaArciga,JuliaArciga,,11,1,0,1,0.012813,0,0,0,0
War_Reports,War_Reports,,5,1,0,1,0.002808,0,0,0,0
Sadk_Monasr51,Sadk_Monasr51,,17,1,0,1,0.003894,0,0,0,0
gnd_aqsa___,gnd_aqsa___,,14,1,0,1,0.024734,0,0,0,0
bomber___cat,bomber___cat,,26,1,0,1,0.083867,0,0,0,0
___buriry,___buriry,,21,2,0,2,0.237002,0,0,0,0
forqaan2,forqaan2,,7,1,0,1,0.090381,0,0,0,0
k_kid03,k_kid03,,24,1,0,1,0.003412,0,0,0,0
quukkeli,quukkeli,,23,1,0,1,0.166677,0,0,0,0
FranceTn,FranceTn,,26,1,0,1,0.083867,0,0,0,0
CNNPolitics,CNNPolitics,,11,1,0,1,0.012813,0,0,0,0
Journalist_Omar,Journalist_Omar,,3,1,0,1,0.002808,0,0,0,0
JoinISNation101,JoinISNation101,,6,1,0,1,0.002808,0,0,0,0
Jazrawi_Sinai,Jazrawi_Sinai,,3,4,0,4,0.266015,0,0,0,0
